date_time,Open,high,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr,close_bool,high_bool,low_bool,high_label_bool,low_label_bool,high_macd,low_macd,high_rsi,low_rsi,high_dpo,low_dpo,high_coppock,low_coppock,high_poly_interpolation,low_poly_interpolation,parabolic_sar,high_bool__low_bool,high_label_bool__low_label_bool,weekday,hour,y_prove,y,pred,pred_percent,money_return,right
2021-05-07 20:00,1.21677,1.21677,1.21615,1.21615,3938,-8327723.724178241,2531807,0.269678668410074,7.874839001103781,81.18116056080741,-0.0041721686135094,0.0231592868411806,-1.418021687992058,864.8807743113056,1.2121692053645228,0.001793278711874,1.2106119999999998,1.2191334308662116,1.202090569133788,1.4077889309228426,0.8249454280007653,0.0,0.0,1.2139396666666666,1.2164456666666663,1.2114336666666667,0.4128706012022943,0.941008246874205,0.0,0.0,1.20527,1.21713,1.2112,0.9796697868516075,0.9173693086003388,0.0731675389509942,0.0030459532346878,0.0024741059410151,0.0005718472936726,1.2131383333333334,1.209626153846154,1.213685667642288,1.2106397144076002,53.60784490450038,36.42362380015534,5.906629433875021,1.3295970917903757,0.6855498333838195,0.6440472584065562,0.0290830187468282,26.78891615940423,102.49513380939231,-0.0027919999999999,7.059032662017067,5.102558590904808,1.9564740711122592,1.21147,1.2112,1.211335,1.20812,1.2043175000000002,1.202875,96.0,44.0,52.0,1.2094673027645184,1.20905,0.0,0.0,99.68039595760509,71.91446714526612,0.6981328552457396,0.78519841568636,0.7891593589725177,46.03756408889822,67.36734947924248,91.46341463414646,96.1145614828831,-8.53658536585354,0.0075491176470585,1.2135032700079211,0.6130350613035176,7.942522784097808,18.21337322320775,-10.270850439109942,-0.05013314047142,-0.0501457113319059,-5.325558946253961,0,0,0,1,1,0.0005028035248738,0.0007638527401329,0.0108789742074568,0.0,0.0004474999999999,0.0006025,0.5559625466839234,0.7521085832643292,0.9986424699228322,0.9990824112939372,1.2113692284603264,-1,1,4,20,1,1,0,0.565700352191925,0.0,False
2021-05-09 21:00,1.21601,1.21713,1.216,1.21665,1907,-8327436.83037293,2533714,0.2594913443372464,6.886076286660369,80.03355677560072,0.0062218143681191,0.0195383688651318,-1.1902114967120228,865.2363557668461,1.2126254696726724,0.0017269508406866,1.211116,1.2198121287943229,1.2024198712056773,1.4360521691271189,0.8181875597112106,0.0,0.0,1.2149063333333334,1.2174133333333332,1.2123993333333334,0.4127067134667873,0.8477596064353311,0.0,0.0,1.20527,1.21713,1.2112,0.9792621020612378,0.9595278246205704,0.0732074212969207,0.0030567980264657,0.0025906443581052,0.0004661536683604,1.2138741666666666,1.2100219230769231,1.2141417187742438,1.211084920747778,55.00132478103722,36.20371979264874,5.622110305235822,1.335385612443296,0.7342838626053081,0.601101749837988,0.0306156403256059,26.7305865795089,95.1705105460274,-0.003986,7.657831867430823,5.5767851061238245,2.0810467613069985,1.21366,1.2112,1.21243,1.20821,1.2043625,1.202875,92.0,40.0,52.0,1.2102335724880666,1.20905,0.0,0.0,99.84019797880254,72.95922387278551,0.74229178756603,0.7592299594491791,0.7853287691077365,46.059814600409474,66.07889374745434,95.75971731448732,94.70113392104554,-4.240282685512686,0.0074519705882352,1.2141479746367008,0.7310691990528486,1.3184249307065192,14.834383564707505,-13.515958634000985,0.0411133495045845,0.0411049002828012,-5.28663511241203,1,1,0,0,1,0.0004011637590813,0.0006541156135566,-0.0092703616512892,-0.00720005724905,-0.0001199999999998,0.00017,0.4612245547021907,0.6737661076970797,0.9988980714463618,0.9984936878020334,1.2121757364758807,0,0,6,21,1,1,1,0.6013853549957275,0.0003943703630672,True
2021-05-09 22:00,1.21665,1.21745,1.2161,1.21674,2228,-8327552.356298856,2535942,0.2499047466642725,5.930996817137435,79.58221743386991,0.0127244165170512,0.0180490745062926,0.9488447916715989,865.2363557668461,1.2129019042611016,0.0016892557566179,1.2116245,1.220386977903383,1.2028620220966175,1.4464015713420422,0.7918980256729145,0.0,0.0,1.215472,1.2172329999999998,1.213711,0.2897639764634481,0.8600227143668705,0.0,0.0,1.20527,1.21745,1.21136,1.0052619437787744,0.9417077175697868,0.0732087393505847,0.0030376388402351,0.0026800432545312,0.0003575955857038,1.214675,1.2104176923076924,1.214541454347437,1.211503815507202,56.36042548840816,35.47424832266371,5.294017202027529,1.28468586387435,0.7251308900523505,0.5595549738219996,0.0318560394360322,26.66314903611601,88.2032466088513,-0.0049845000000001,7.843610929837068,6.045553730036863,1.7980571998002048,1.21462,1.21136,1.21299,1.20837,1.2045050000000002,1.202875,88.0,36.0,52.0,1.21092321523926,1.20905,0.0,0.0,99.92009898940128,73.15281632938178,0.7504743969365874,0.7302996799161168,0.7582426850172191,46.1342312614862,58.48180442598424,93.90034364261172,93.70782519708187,-6.099656357388283,0.0073463823529409,1.2144001815484282,0.7961031537613924,-3.954136814773813,11.07667948881124,-15.030816303585054,0.0073973616076861,0.0073970880163864,-5.279628822320481,1,1,1,0,0,0.0003127442768143,0.0005355654783396,-0.0365047182073328,-0.0209756364976707,1.0000000000065512e-05,-0.0001425000000001,0.3650338079092835,0.5775503015469511,0.99942909327647,0.9983864944225136,1.2128693333692575,1,-1,6,22,1,1,0,0.4452726542949676,0.0,False
2021-05-09 23:00,1.21677,1.21769,1.21674,1.21704,1739,-8328193.040509383,2537681,0.2405552137426656,5.158240128974937,82.70826882172383,0.0240368027602069,0.0203386991497635,0.5935818935756758,865.4496888591502,1.2131478276940202,0.0016153301809561,1.2121375,1.2209067665033675,1.2033682334966322,1.4469095302088455,0.7795273697131536,0.0,0.0,1.2160016666666666,1.2175486666666666,1.214454666666667,0.2544404407340392,0.8355957767722287,0.0,0.0,1.20527,1.21769,1.21148,1.02463623145063,0.9476650563607047,0.0703258683869802,0.0030119427388837,0.0027464231514017,0.0002655195874819,1.2155416666666667,1.2108319230769231,1.2149258459862928,1.211913903247409,57.671931123908,35.04178417633758,5.069802888573843,1.313497340425532,0.7024601063829727,0.6110372340425592,0.0328331263622335,26.63001248957628,85.88703526507737,0.0007525000000001,8.029784716159764,6.489266520937608,1.5405181952221565,1.2158,1.21148,1.2136399999999998,1.2084899999999998,1.2045050000000002,1.202875,100.0,32.0,68.0,1.2117064294105488,1.20905,0.0,0.0,99.96004949470064,73.82550032597257,0.7789068600123933,0.757224348171668,0.7489179958456552,46.38560216520402,59.12025955321242,94.52861952861916,94.72956016190612,-5.471380471380853,0.0072607941176472,1.2148192689126915,0.8618975004972458,-9.268210375011623,7.007701516046668,-16.275911891058293,0.0246560481286017,0.0246530090245944,-5.256274522015325,1,1,1,0,0,0.0002314278869344,0.0004509469904286,-0.020646701013038,-0.018441689123718,0.0001899999999999,-0.0001474999999999,0.3032465582324672,0.486664549178546,0.9999990464333398,0.9988286117126524,1.2136022400301762,1,-1,6,23,0,0,0,0.4056573212146759,0.0,True
2021-05-10 00:00,1.21704,1.21705,1.21599,1.21615,4278,-8331179.568811269,2533403,0.2183240842048809,3.877431539121475,82.35794518008554,-0.0172206638616185,0.0195483965500162,-2.699657668931396,865.4496888591502,1.2134930424872088,0.0015597971628605,1.2126255,1.2211437591535428,1.2041072408464577,1.4049282574946098,0.7068791249755608,0.0,0.0,1.2162763333333335,1.2176043333333333,1.2149483333333333,0.2183714282034037,0.4524347389558626,0.0,0.0,1.20527,1.21769,1.21148,1.0242238844556604,0.8760064412238414,0.0637218327669383,0.0028864891809714,0.0027744363573156,0.0001120528236557,1.2158133333333334,1.2112188461538462,1.215114177373017,1.2122276881920455,57.86170830198188,33.344817649823966,8.25072255724926,1.301522842639598,0.7164128595600613,0.5851099830795367,0.0333832977976413,26.62211781951932,66.7378157239391,-0.0005155000000001,8.08150277584932,6.873196646722976,1.2083061291263435,1.21591,1.21148,1.213695,1.2084899999999998,1.2044125,1.202875,96.0,28.000000000000004,68.0,1.212544129293072,1.20905,0.0,0.0,99.98002474735031,68.35372818206287,0.547630420808539,0.692337225919171,0.7266204180023191,45.02992740523207,53.898414656836856,87.03703703703798,91.822000069423,-12.962962962962028,0.0069146470588232,1.2148847550557609,0.2687795265852666,-9.404409134991894,3.725279385838956,-13.12968852083085,-0.0731282455794235,-0.0731549973237821,-5.325558946253961,0,0,0,0,0,0.0001021393021524,0.0003022976905305,-0.0093935135202088,-0.0262965871526783,0.0003599999999999,0.0005325,0.2235347415330712,0.376069142708098,1.000150592467588,0.998994527613264,1.2143380368247445,-1,-1,0,0,0,0,-1,0.857751727104187,0.0001315800294412,False
2021-05-10 01:00,1.21615,1.21631,1.21543,1.2158,3885,-8331797.636993087,2529518,0.2217394502335486,3.1292627478183674,81.92374568237155,-0.0147232947232929,0.0204082790941628,-4.246503885665204,865.2006181103933,1.21379737840074,0.0014918174465745,1.213112,1.22117640227213,1.2050475977278698,1.3295396092248897,0.6666583529252701,0.0,0.0,1.2162983333333333,1.2174553333333331,1.2151413333333334,0.1902493768661411,0.2846441947565281,0.0,0.0,1.20527,1.21769,1.21148,1.0238131351433235,0.8478260869565245,0.0514391130417088,0.0027273846648754,0.0027650260188276,-3.7641353952190624e-05,1.216120833333333,1.2115761538461538,1.215219688546399,1.2124923038815236,57.32649283755035,31.96103039076732,10.549189001564972,1.3043329921528553,0.7038553394745763,0.6004776526782789,0.0335018104151704,26.56250890449144,52.371421639981065,0.0010080000000001,8.01155206830462,7.195143285314164,0.8164087829904565,1.21632,1.21148,1.2139,1.2084899999999998,1.2043675,1.202875,92.0,24.0,68.0,1.213264551192042,1.20905,0.0,0.0,54.89617069131953,66.27343842952705,0.0,0.4421790936069752,0.6305802225659386,43.312901936606,49.00874296915303,84.09090909090939,88.5521885521889,-15.909090909090612,0.0064895882352942,1.2149012964491834,0.3044278159572952,-10.098267288235697,0.9605700510240256,-11.05883733925972,-0.028779344653218,-0.0287834867013281,-5.352805629943324,0,0,0,0,0,-5.705436627683738e-05,0.0001327439186339,-0.0626320239615724,-0.0216047372420379,-7.49999999998252e-05,-7.500000000004725e-05,0.127478212148202,0.2479991609914754,1.0001297976540235,0.9991878492839122,1.2149413901962904,-1,-1,0,1,1,1,0,0.4215463995933532,0.0,False
2021-05-10 02:00,1.21581,1.21608,1.21513,1.21515,1918,-8333634.87909835,2527600,0.2146829973294286,2.5041252124157327,75.04829593889824,-0.0131256517205403,0.0107066568566244,-2.143492904146599,864.7380581484161,1.2145764328041166,0.001437635701917,1.213581,1.2209433661961744,1.2062186338038257,1.2133291797044226,0.6065554169809712,0.0,0.0,1.2163203333333334,1.2173383333333334,1.2153023333333333,0.1673901146107192,-0.0748199083169443,0.0,1.0,1.20565,1.21769,1.21167,0.9921051829255588,0.7890365448504965,0.0660952948685574,0.0025197969708985,0.0027159802092418,-0.0001961832383432,1.2162066666666669,1.2119142307692308,1.2152089672315685,1.21268917026067,56.4578798363856,30.4899923205915,11.517104453163642,1.434498834498844,0.9319347319347296,0.5025641025641142,0.0331554889392818,26.499513865963976,40.63758088542341,0.0028889999999999,8.01491513490729,7.468034997757694,0.5468801371495955,1.21641,1.21148,1.2139449999999998,1.2084899999999998,1.2044575000000002,1.202875,88.0,20.0,68.0,1.213884114025156,1.20905,0.0,0.0,27.448085345659766,62.47093491739048,0.0,0.1825434736028441,0.4390199310429972,40.76321453172472,42.54057757332676,66.13333333333279,79.08709315376011,-33.866666666667214,0.0059825882352941,1.2149025317971938,0.0848351069086963,-14.145010140850914,-2.0605459873509626,-12.084464153499953,-0.0534627405823329,-0.0534770370012233,-5.403406613937845,0,0,0,0,0,-0.0001939697196352,-2.473404007625893e-05,-0.2295156123152195,-0.0265569257674673,-0.0004724999999998,-0.0003925,0.0437604180373321,0.1284277211823316,1.0004417091442548,0.99971111930155,1.21513,-1,-1,0,2,1,1,1,0.693273663520813,0.0007647523189264,True
2021-05-10 03:00,1.21516,1.21565,1.21509,1.21548,1317,-8333117.486241207,2528917,0.2145907457721819,2.208480182070617,65.03020276613624,-0.0099924069855754,0.0084035364193783,-0.6677558161653399,864.9728962829583,1.21551464541854,0.0013498721317253,1.2139704999999998,1.220853672161615,1.207087327838385,1.1339933155896555,0.6096514778765786,0.0,0.0,1.216288,1.217227,1.215349,0.1544042200531491,0.0697550585728849,0.0,0.0,1.20581,1.21769,1.21175,0.9786069760344168,0.8139730639730585,0.0724345173674285,0.0023547661910485,0.0026437374056031,-0.0002889712145545,1.216124166666667,1.2122569230769231,1.215250664580558,1.2128958983895093,55.60004976926696,29.62442243688028,11.392925453841896,1.2589852008456663,0.8747357293868905,0.3842494714587758,0.0325012506976375,26.412833762255783,35.276924994049075,0.0011295000000002,7.731570888021164,7.660535884891003,0.0710350031301612,1.21639,1.21148,1.213935,1.2084899999999998,1.204555,1.202875,84.0,16.0,68.0,1.214416938061634,1.20905,0.0,0.0,13.724042672829883,63.612415718550935,0.068824391410331,0.0229414638034414,0.2158880103377541,38.920803997700425,45.815945171190826,62.54237288135527,70.92220510186587,-37.45762711864473,0.0054037941176467,1.2149116309762649,-0.0813830180768984,-18.77846886624365,-5.4041305631295,-13.374338303114149,0.0271571410936921,0.0271534542096135,-5.377716883602169,1,0,0,0,0,-0.0003220655641818,-0.0001497388917401,-0.2012003579349544,-0.1475261633021181,-0.0001925,-0.00028,-0.0286821199526485,0.0415697747413951,1.0003714207450207,1.000484215915915,1.21769,-1,-1,0,3,0,0,1,0.523344874382019,0.0001398428824085,False
2021-05-10 04:00,1.21549,1.21571,1.21513,1.21515,1895,-8334881.796586036,2527022,0.1804360436812868,1.803647298917688,54.39482012897436,0.0015303430079188,0.00533772654956,-0.1568285552613444,864.9728962829583,1.2159492699581185,0.0012728849185528,1.214291,1.2207542651196062,1.207827734880394,1.0645331505555349,0.566452480604129,0.0,0.0,1.2162039999999998,1.217093,1.215315,0.1461925795343591,-0.0928008998874946,0.0,1.0,1.20581,1.21769,1.21175,0.9783486824821966,0.7861952861952853,0.0834827225208675,0.0021723088428353,0.0025494516930496,-0.0003771428502142,1.2161283333333333,1.212586923076923,1.2152351777220105,1.2130628688791751,54.83493022263376,29.03268508201893,11.043249040804426,1.2055384615384734,0.9587692307692194,0.246769230769254,0.0315520984547102,26.34500101439609,29.01109774718797,0.001649,7.43119115838897,7.762332466768454,-0.3311413083794843,1.21639,1.21148,1.213935,1.2084899999999998,1.204685,1.202875,80.0,12.0,68.0,1.214875166733005,1.20905,0.0,0.0,6.862021336414942,61.594839828344654,0.0,0.0229414638034414,0.0761421337365761,36.81119482522109,40.57620844107704,32.80423280423128,53.82664633963983,-67.19576719576872,0.0047572941176472,1.2149275799759855,0.0041148876635571,-21.48384260882567,-8.620072972268733,-12.863769636556938,-0.0271497679928844,-0.0271534542096135,-5.403406613937845,0,1,1,0,0,-0.0004059138077893,-0.0002423905698025,-0.1719262680562619,-0.2624374139660945,-0.0002874999999999,-0.000105,-0.0738146418623433,-0.0170482841463763,1.0002525489560763,1.0009682466975929,1.21769,1,-1,0,4,-1,-1,-1,0.6391723155975342,1.6459144289049377e-05,True
2021-05-10 05:00,1.21517,1.21594,1.21506,1.21517,2435,-8336708.046586036,2529457,0.1753375681885272,1.5529405419294924,47.26057477705585,0.0028911704312103,0.0020422294169573,-0.4744107467600104,864.9728962829583,1.2159869048308856,0.0012335964266975,1.2146585,1.220404222844533,1.208912777155467,0.946063909244122,0.544511370791813,0.0,0.0,1.2160693333333334,1.2169653333333332,1.2151733333333332,0.1473600189462894,-0.0018601190475073,0.0,1.0,1.20581,1.21769,1.21175,0.9780526790040072,0.7878787878787981,0.0930360480986056,0.0020061977142598,0.0024408008972916,-0.0004346031830318,1.2160641666666667,1.2129096153846153,1.2152251503801628,1.213218952665903,54.249134461674245,28.89437116150882,10.515878340189776,1.079092159559835,1.0385144429160869,0.0405777166437482,0.03038785530263,26.2935534010627,25.288417166586445,0.0018714999999998,7.083101770615047,7.765006812168228,-0.6819050415531818,1.216375,1.21148,1.2139275,1.2084899999999998,1.204725,1.202875,76.0,8.0,68.0,1.214875166733005,1.21769,0.0,1.0,3.431010668207471,61.67417763911912,0.0058287929313127,0.0248843947805457,0.0235891074624767,35.070323657627235,33.54763683787288,29.21348314607162,41.520029610552776,-70.78651685392838,0.0042727058823528,1.2149493620551857,-0.0633254930341906,-22.44066823123699,-11.384192024062386,-11.056476207174605,0.001645887339019,0.001645873794448,-5.401849660584157,1,1,0,1,0,-0.0004458588863392,-0.0003163744372535,-0.0606402735168348,-0.2883347184421479,-0.0001349999999999,2.749999999984709e-05,-0.1058160939814035,-0.0640866433299467,1.0001535916942257,1.0010560022278916,1.2175859999999998,0,0,0,5,-1,-1,-1,0.7556084394454956,9.053050878149448e-05,True
