date_time,Open,high,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr,close_bool,high_bool,low_bool,high_label_bool,low_label_bool,high_macd,low_macd,high_rsi,low_rsi,high_dpo,low_dpo,high_coppock,low_coppock,high_poly_interpolation,low_poly_interpolation,parabolic_sar,high_bool__low_bool,high_label_bool__low_label_bool,weekday,hour,y_prove,y,pred,pred_percent,money_return,right
2021-07-14 22:00,1.18359,1.1838,1.18344,1.18357,821,-8405394.512397317,2278168,0.1682962395238176,0.9537144503575676,94.68625049324925,-0.0019732034104777,0.0080309803092657,0.0171860545999726,855.4202074475629,1.181752395539884,0.0009182657750035,1.1811375,1.185238060329852,1.177036939670148,0.6943408925467298,0.7966058055885031,0.0,0.0,1.182961,1.183817,1.1821050000000002,0.1447215926813913,0.8557242990654629,0.0,0.0,1.17759,1.18387,1.18073,0.5316908488639184,0.9522292993630632,0.0168048334992529,0.0008115478417207,0.0003903317578176,0.000421216083903,1.1826825,1.1803834615384616,1.1825269384061006,1.1817153905643798,35.34242711009891,24.500874703228444,12.016612855438987,1.3759502418797591,0.7325501036627474,0.6434001382170119,0.0045194867687779,22.947417108791186,86.68818153239988,-0.0008874999999999,1.7075213501819773,-0.1304448153100838,1.8379661654920607,1.182605,1.18052,1.1815625,1.18234,1.18175,1.182655,96.0,8.0,88.0,1.1816412435921697,1.17993,0.0,0.0,99.99961853034094,65.91595435330434,0.9650179573499604,0.9740962495155628,0.9638886531351736,21.729884084559885,50.84636631474441,95.2229299363063,95.22292993630634,-4.777070063693693,0.0032279117647058,1.1829217439915205,0.3229470400759553,-18.059571978761195,-3.4290410183426494,-14.630530960418543,-0.0016897743306265,-0.0016897886074784,-7.861835959394647,0,0,0,0,1,0.0004068818095728,0.0005032158977665,-0.0586779060977058,0.0,2.5000000001274003e-06,0.0001599999999999,0.1694566250706361,0.2545421262768203,0.9997710646005828,0.9997844544151696,1.1816412435921697,-1,0,2,22,0,0,-1,0.3474538028240204,,False
2021-07-14 23:00,1.18358,1.18386,1.18326,1.18329,1304,-8406568.112397317,2276864,0.1605898236432189,0.7653095288779044,91.82938244297216,-0.0027607361963214,0.0093398321935775,-0.3223634618476776,855.4202074475629,1.1820350209849826,0.0008864391975031,1.1813855,1.1853753394727933,1.177395660527207,0.675450896052694,0.7386687500821467,0.0,0.0,1.1831053333333332,1.1838973333333334,1.182313333333333,0.1338849513540099,0.6165824915824542,0.0,0.0,1.17759,1.18387,1.18073,0.531579234720594,0.9076433121019076,0.0181188238640593,0.0008123041971179,0.0004747262456777,0.0003375779514402,1.1829358333333333,1.1805953846153847,1.1826443324974696,1.1818320283003516,34.90346802409441,23.40069584554425,12.824132691594263,1.4269578313253144,0.6626506024096456,0.7643072289156688,0.0057728007810282,22.97441397264925,75.95269696643565,0.0008045,2.03332912415955,0.3463464521968014,1.6869826719627483,1.1828,1.18052,1.18166,1.18234,1.1813,1.182655,92.0,4.0,88.0,1.181953269489266,1.17993,0.0,0.0,99.99980926517048,62.9098409463821,0.7980171600539911,0.9149915767802188,0.9545032140182748,22.46995882138321,42.59532159724813,87.71186440677928,92.82539853899006,-12.288135593220716,0.0032726764705881,1.1829439712322531,0.2575725481889372,-21.000268923955225,-6.943286599465164,-14.056982324490058,-0.0236572403829127,-0.0236600391494423,-7.883633306346138,0,1,0,1,1,0.0003422800280356,0.0004234841068307,-0.002459188251136,0.0,-4.500000000007276e-05,4.249999999994536e-05,0.1305639032771322,0.2071842968025228,0.9999204822416116,0.9998185785842172,1.181953269489266,0,1,2,23,-1,-1,-1,0.4023250937461853,2.5353683890338985e-05,True
2021-07-15 00:00,1.18329,1.18362,1.18285,1.18333,2657,-8405912.489020692,2279521,0.158597645594942,0.6711624533239333,86.38912299431708,-0.0094185171245763,0.0068068668091913,-0.2186730409991491,855.4202074475629,1.182265824557898,0.0008747952777528,1.181634,1.1854546407863815,1.1778133592136184,0.6466707603846314,0.7219522973796908,0.0,0.0,1.183228333333333,1.1839513333333334,1.1825053333333335,0.1222080269094161,0.5703088981096591,0.0,0.0,1.17759,1.18387,1.18073,0.5314674425414352,0.9140127388535064,0.0190462536563507,0.0008068306385589,0.0005411471242539,0.0002656835143049,1.1830308333333333,1.1808073076923076,1.1827498198055513,1.1819429891669924,33.72441896177778,22.03332622055687,15.186142089705786,1.2798789712556853,0.724659606656582,0.5552193645991033,0.00680307592149,23.078540093731235,64.29943344689869,0.0006059999999998,2.3227355166618424,0.7917403931820706,1.5309951234797718,1.1832,1.18052,1.18186,1.18234,1.1813,1.182655,88.0,4.0,84.0,1.182221611760769,1.17993,0.0,0.0,99.99990463258524,63.16825950607081,0.7674934869509206,0.8435095347849555,0.9108657870269128,23.15948365820677,49.21625842200472,86.9879518072289,89.97424871677153,-13.01204819277111,0.003207382352941,1.1829824502478608,0.0964311997225419,-19.150026852309924,-9.384634650034116,-9.765392202275809,0.0033804054796471,0.0033803483452221,-7.880519399638786,1,0,0,1,1,0.0002648039689549,0.0003206433006749,-0.0715857951283135,-0.0786140012945114,7.749999999995261e-05,2.499999999905356e-06,0.0953703659487553,0.1529387860410233,1.000054252761597,0.999805085945626,1.182221611760769,-1,1,3,0,-1,-1,1,0.6596646308898926,-0.0004057995519297,False
2021-07-15 01:00,1.18336,1.18342,1.18246,1.18258,3899,-8408836.739020692,2275622,0.0971511904198753,0.1575321028490699,78.80746623835836,-0.0072634008720157,0.0054915105776918,-2.381386770643067,855.4202074475629,1.1824517572220024,0.0008833157499775,1.18182,1.1854392374913083,1.178200762508692,0.6124854023976939,0.6049944914951079,0.0,0.0,1.1832786666666668,1.1840026666666668,1.1825546666666669,0.1223718504178694,0.0174953959482744,0.0,0.0,1.17759,1.18387,1.18073,0.5313837978710856,0.7945859872611465,0.029713465942882,0.0007335185269978,0.0005796214048027,0.0001538971221951,1.1830591666666666,1.1810034615384617,1.1827236936816203,1.1819901751546225,31.962513659480493,20.43044899357068,17.036764443170377,1.2037174721189638,0.7791821561338272,0.4245353159851366,0.0075022508059738,23.257430591105337,43.08050034913393,0.0001499999999998,2.4856220461666347,1.1917922770384708,1.293829769128164,1.183165,1.18052,1.1818425,1.18234,1.1811275,1.182655,84.0,4.0,80.0,1.1824523861142613,1.17993,0.0,0.0,99.99995231629262,55.37742909238778,0.0,0.5218368823349686,0.7601126646333815,21.64912347397168,42.723870483313576,64.56043956044005,79.75341859148278,-35.439560439559955,0.0030313529411765,1.1829803917924822,0.0287589660305865,-13.813363068418065,-10.270380333710907,-3.542982734707156,-0.0633804602266474,-0.0634005541311988,-7.938905150401688,0,0,0,1,1,0.0001852691499093,0.0002092548388052,-0.2086268944930496,-0.2003297258456745,-5.500000000013827e-05,-0.0001524999999999,0.0547937203764432,0.0891612381402275,1.0001482687257233,0.9997894473954172,1.1824523861142613,-1,1,3,1,-1,-1,1,0.4495345950126648,-0.0001014833482737,False
2021-07-15 02:00,1.18256,1.18275,1.18211,1.18236,3340,-8409567.36402069,2272282,0.0811781129599286,0.0300560881563996,67.78652242571994,-0.0097724550898201,0.0022560213708045,-3.092557456486289,855.261070268143,1.1826166849342292,0.0008589841749798,1.1819799999999998,1.1853916975273942,1.1785683024726057,0.5772851532842083,0.5556907517370819,0.0,0.0,1.1832096666666665,1.1838996666666666,1.1825196666666666,0.116631907165504,-0.115700483091714,0.0,1.0,1.17759,1.18387,1.18073,0.5313118665290499,0.7595541401274069,0.0406729642357423,0.0006501712199116,0.0005937313678245,5.643985208709287e-05,1.1830916666666669,1.1811853846153846,1.182667740807525,1.1820175695876134,29.77467111791404,19.416348094376108,18.90562424138367,1.1630529054640248,1.003469210754557,0.1595836947094677,0.0078985121241392,23.42028568852224,20.758768790272484,0.0005600000000001,2.560880425784392,1.5403031763130557,1.0205772494713363,1.18299,1.180725,1.1818575,1.18234,1.1808675,1.182595,80.0,8.0,72.0,1.1824523861142613,1.18387,0.0,1.0,99.99997615814632,53.30077360791912,0.0,0.2558311623169716,0.5403925264789656,19.78383975584272,38.317183366938686,41.24513618677342,64.26450918481417,-58.75486381322658,0.0027409705882353,1.1829443876193864,0.0329957613137484,-11.131674590272707,-10.442639185023268,-0.6890354052494398,-0.0186033925823059,-0.0186051232280298,-7.956031637292138,0,0,0,1,0,7.819671877891518e-05,0.0001004238116084,-0.3062007648117383,-0.3027335848214316,7.500000000160156e-06,-0.0002099999999998,-0.0010907847822325,0.021289001677601,0.9999410070333836,0.9997065431979932,1.18387,-1,0,3,2,1,1,1,0.7495006918907166,0.0003297400126822,True
2021-07-15 03:00,1.18234,1.18324,1.18231,1.1832,1422,-8408267.686601335,2273704,0.16419978951889,0.1964023612769042,62.96162838377707,0.0225632911392454,0.0033567199790842,0.3888973728213097,855.868684953201,1.182738496721686,0.0008660857574818,1.1822215,1.1852377312607516,1.1792052687392485,0.5102649986912888,0.6622057321553282,0.0,0.0,1.1832129999999998,1.183895,1.182531,0.1152793284049381,0.4904692082111946,0.0,0.0,1.17759,1.18387,1.18073,0.5312033320321161,0.8933121019108373,0.0416154180563379,0.0006444698115686,0.0006038790565733,4.059075499527817e-05,1.1831466666666666,1.1813811538461538,1.1827496268371365,1.1821051570255678,28.42314173747536,21.81451287202969,17.542945651077734,1.0900178253119426,0.9376114081996282,0.1524064171123144,0.0081983210713569,23.626060976561448,40.66861810070508,0.0010084999999999,2.671946020900807,1.841482854092587,0.8304631668082201,1.18299,1.18073,1.18186,1.18234,1.1805675,1.182595,76.0,4.0,72.0,1.1824523861142613,1.1838348,0.0,0.0,99.99998807907316,59.5396027834093,0.4664670259736225,0.1554890086578722,0.3110523511032712,19.830625448457624,46.36646007184982,73.51778656126604,59.77445410282653,-26.482213438733964,0.0024778529411761,1.1829529160051608,0.0558120655538167,-14.387682027216512,-11.231647753461916,-3.156034273754594,0.0710443519740033,0.0710191274206489,-7.890639596437687,1,1,1,1,0,3.332742354343978e-05,3.377166611888416e-05,-0.1577525613951294,-0.2547193320388219,-0.0005074999999998,-0.0003225,-0.0275464293355629,-0.0243144579528009,1.0000937314157434,0.9998266758523,1.18387,1,0,3,3,1,1,1,0.8772620558738708,3.380548324938282e-05,True
2021-07-15 04:00,1.18318,1.18347,1.183,1.18306,1751,-8409571.622771548,2271953,0.1979574528299524,0.133324881094482,55.42772580854456,0.0123472301541972,0.0040471276184457,0.8030667770244589,855.868684953201,1.182944751295885,0.0008264771817336,1.1824565,1.1849131503654862,1.179999849634514,0.4155164042797593,0.622829851670926,0.0,0.0,1.1832346666666669,1.1838826666666666,1.182586666666667,0.1095302594244447,0.3652263374485639,0.0,0.0,1.17759,1.18387,1.18073,0.5310977613130008,0.8710191082802596,0.0428697266941375,0.000621490419715,0.0006074013292016,1.4089090513355608e-05,1.1831325,1.1815603846153846,1.1827973765545,1.1821758861347849,27.46429195105522,22.838294114992337,16.880739117079713,1.1622678396872017,0.9345063538611944,0.2277614858260072,0.0083814372041563,23.83707411519204,51.33272941886316,0.0001234999999999,2.7401108974214488,2.09264477361895,0.6474661238024981,1.18299,1.18073,1.18186,1.18234,1.1802425,1.182595,72.0,4.0,68.0,1.1824523861142613,1.183800304,0.0,0.0,99.99999403953656,58.14534902776276,0.3622209591949311,0.2762293283895159,0.2291831664547869,19.47134945219253,44.79794858911045,62.14953271028197,58.970818486107184,-37.850467289718026,0.0022781470588235,1.1829535860278386,-0.0143674518056509,-16.038814771809548,-12.193081157131443,-3.845733614678105,-0.0118323191345526,-0.0118330192086568,-7.901538269913432,0,1,1,1,0,1.3129418878579787e-05,2.8244124958953743e-05,0.0314382640901491,-0.0965915873630357,2.0000000000131024e-05,-0.0001599999999999,-0.0356790961457478,-0.0333097254218313,1.0001826623153454,1.0002546730023285,1.1837996,1,0,3,4,1,1,1,0.4786378145217895,0.0003464388619905,True
2021-07-15 05:00,1.18307,1.18433,1.18307,1.18418,3429,-8406959.051342977,2275382,0.1794883670946512,0.6629184695095609,53.3494315338904,0.0170866141732306,0.0050782508596035,3.039041980750857,855.868684953201,1.1831499624597188,0.0008708294635602,1.1826975000000002,1.1848139203311607,1.1805810796688396,0.3578971514120138,0.8502376106892939,0.0,0.0,1.183277,1.1839590000000002,1.182595,0.115273093282481,1.162023460410397,1.0,0.0,1.17915,1.18433,1.18174,0.4379818169904125,0.9710424710424538,0.0428697266941375,0.0006857488401177,0.0006230708313848,6.267800873284153e-05,1.1832658333333332,1.1817853846153847,1.1830100878538077,1.1823243390136895,27.5316134525826,27.28005189108702,15.20999284812313,1.12606635071091,0.8426540284359927,0.2834123222749174,0.0086473260498669,24.19510820808028,97.42659410066878,0.0002924999999998,2.8497566630616618,2.304518556445506,0.5452381066161558,1.18322,1.18096,1.18209,1.18234,1.180095,1.182595,100.0,16.0,84.0,1.18211,1.183800304,1.0,0.0,99.99999701976829,65.17187498708958,0.8875827818988068,0.5720902556891182,0.3346028642455025,21.312462391484765,51.591571701247936,93.24324324323932,76.30352083826249,-6.7567567567606766,0.0021979117647057,1.182994606969144,0.1352974005986948,-12.071287978597828,-12.16872252142472,0.0974345428268925,0.0946697547039132,0.0946249711537144,-7.814348882107492,1,1,1,1,0,4.962891756508773e-05,2.168673881302924e-05,0.1360847465552871,0.0075351818332604,2.250000000003638e-05,0.0003775000000001,-0.0056838167353276,-0.0273515998707295,1.0006093447472535,1.0006415376141322,1.18211,1,0,3,5,1,1,1,0.6933661699295044,0.0001266538886965,True
2021-07-15 06:00,1.18419,1.18464,1.18326,1.18349,3872,-8409540.384676311,2271510,0.1163838092212135,0.1865472595795797,40.84903114697388,0.0089101239669368,0.0041479492733338,0.9900823970977206,855.868684953201,1.183239125697494,0.0009217465172042,1.182884,1.1845392752091652,1.1812287247908348,0.2798710962639104,0.6830511315110881,0.0,0.0,1.1832956666666663,1.1840696666666666,1.1825216666666667,0.1308210655719364,0.6255383290266867,0.0,0.0,1.17972,1.18464,1.18218,0.4159325851055398,0.7662601626016203,0.0456105940217012,0.0006732362197483,0.0006331039090575,4.0132310690763496e-05,1.1833075,1.1819826923076922,1.1830839204916832,1.1824106842719349,27.88918481000705,26.780135379971625,13.631238996877146,1.0648401826484033,0.8968036529680256,0.1680365296803777,0.0088261931474609,24.577242240283287,95.52949175592656,0.0006059999999998,2.8686380969753595,2.47117112681263,0.3974669701627293,1.1833749999999998,1.181115,1.182245,1.18234,1.180095,1.182595,96.0,12.0,84.0,1.1821544,1.183800304,0.0,0.0,99.99999850988414,58.640422491577255,0.4163547622745292,0.5553861677894204,0.4679019172893519,20.79283062048167,47.62532745941694,54.54545454545375,69.97941016632505,-45.45454545454625,0.0022140294117647,1.1829972645196687,0.0422657841570888,-7.619297824105087,-11.258837581960794,3.639539757855707,-0.0582681686905783,-0.0582851511852361,-7.868063772809364,0,1,1,0,0,8.453911946392086e-05,2.243630599196671e-05,0.0823895087449859,0.0099644601414252,0.00041,0.0001600000000001,0.02941753049866,-0.0103426968157643,1.0008631419743557,1.0008132491236483,1.18211,1,-1,3,6,-1,-1,-1,0.5702506899833679,0.0001943782431585,True
2021-07-15 07:00,1.18348,1.18378,1.18257,1.18364,3680,-8406711.954924244,2275190,0.1348674100703934,0.2387547939254037,38.73024101363081,-0.025482336956524,0.0023099604958063,-1.7897263694587089,855.9771609882694,1.1832721389141072,0.0009505718654838,1.1830535000000002,1.184216139676775,1.1818908603232254,0.1965489602583092,0.7522277588301516,0.0,0.0,1.1832646666666666,1.1841226666666669,1.1824066666666666,0.1450224998971814,0.7187257187257476,0.0,0.0,1.18023,1.18464,1.182435,0.3727642071977323,0.7732426303855138,0.044869851250643,0.0006677264890344,0.0006400284250529,2.769806398149636e-05,1.18332,1.1821665384615383,1.1831694711852705,1.182501744696236,27.07097364085036,24.389670770693243,17.504660642138116,1.002690582959619,0.9775784753363148,0.0251121076233041,0.0089466116799761,24.880788511028783,40.81096178491899,0.0004964999999998,2.876312714532895,2.6010368339627323,0.2752758805701627,1.1833749999999998,1.181115,1.182245,1.18211,1.1801024999999998,1.18257,92.0,8.0,84.0,1.182253824,1.183800304,0.0,0.0,99.99999925494208,59.58858006623436,0.4902865750578258,0.5980747064103854,0.5751837099629751,20.66296880428875,53.4042279791784,60.47430830039838,69.42100202969719,-39.52569169960162,0.0022022941176471,1.1830005595649593,0.0126743783217513,-4.683462730277855,-9.943762611624209,5.260299881346352,0.0126743783217531,0.0126735751902834,-7.856386622656775,1,0,0,0,0,4.176378203534338e-05,-2.8484244633376985e-05,-0.0231528433586605,-0.036412020124623,0.000585,0.0002849999999998,0.0360650583732411,-0.0167148891979318,1.0006104811095915,1.000484550906946,1.1822112,-1,-1,3,7,1,1,1,0.7124504446983337,0.0001182652181993,True
